"Client"	"RegistrationDt"	"Age"	"Gender"	"MaritalStatus"	"HasChildren"	"NumChildren"	"PostalCode"	"Zone"	"City"
"14024"	"SNC000006201984"	"2009-04-23 00:00:00.000"	59	"F"	""	"Y"	1	"4200-374"	"PORTO"	"PORTO"
"14025"	"SNC000006202998"	"2009-07-24 00:00:00.000"	51	"F"	"M"	"Y"	1	"4420-609"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14026"	"SNC000006204592"	"2008-08-04 00:00:00.000"	52	"M"	"S"	"N"	0	"4420-095"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14027"	"SNC000006206046"	"2008-09-25 00:00:00.000"	62	"F"	""	"N"	0	"4200-427"	"PORTO"	"PORTO"
"14028"	"SNC000006208683"	"2012-07-26 00:00:00.000"	61	"M"	""	"N"	0	"9060-185"	"OUTROS"	"FUNCHAL"
"14029"	"SNC000006258843"	"2008-10-31 00:00:00.000"	52	"M"	"M"	"N"	2	"4425-653"	"PORTO"	"MAIA"
"14030"	"SNC000006260619"	"2009-07-31 00:00:00.000"	52	"M"	"S"	"Y"	1	"4300-346"	"PORTO"	"PORTO"
"14031"	"SNC000006261414"	"2009-03-12 00:00:00.000"	52	"F"	""	"Y"	3	"4150-431"	"PORTO"	"PORTO"
"14032"	"SNC000006269709"	"2008-01-01 00:00:00.000"	52	"M"	"S"	"Y"	2	"4400-004"	"PORTO"	"V.N.Gaia"
"14033"	"SNC000006294710"	"2009-07-31 00:00:00.000"	51	"F"	"S"	"N"	0	"4250-127"	"PORTO"	"PORTO"
"14034"	"SNC000006295910"	"2009-06-23 00:00:00.000"	51	"M"	""	"Y"	1	"4690-045"	"OUTROS"	"CINFÃES"
"14035"	"SNC000006297793"	"2008-12-06 00:00:00.000"	51	"F"	"S"	"Y"	2	"4435-465"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14036"	"SNC000006302449"	"2011-11-09 00:00:00.000"	52	"M"	""	"Y"	2	"4050-234"	"PORTO"	"PORTO"
"14037"	"SNC000006315256"	"2010-09-14 00:00:00.000"	53	"F"	""	"N"	0	"4660-246"	"OUTROS"	"RESENDE"
"14038"	"SNC000006315594"	"2009-11-20 00:00:00.000"	51	"M"	"M"	"Y"	5	"4200-195"	"PORTO"	"PORTO"
"14039"	"SNC000006316182"	"2009-07-24 00:00:00.000"	60	"M"	""	"Y"	1	"4435-209"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14040"	"SNC000006316550"	"2012-01-31 00:00:00.000"	54	"F"	"S"	"Y"	1	"4250-476"	"PORTO"	"PORTO"
"14041"	"SNC000006328130"	"2011-03-09 00:00:00.000"	54	"M"	"S"	"N"	0	"4465-106"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"14042"	"SNC000006330359"	"2008-01-01 00:00:00.000"	57	"F"	"S"	"N"	0	"4200-220"	"PORTO"	"PORTO"
"14043"	"SNC000006330934"	"2008-12-09 00:00:00.000"	59	"F"	"S"	"Y"	3	"4350"	"PORTO"	"PORTO"
"14044"	"SNC000006342086"	"2009-06-12 00:00:00.000"	62	"M"	""	"Y"	1	"4050-424"	"PORTO"	"PORTO"
"14045"	"SNC000006392358"	"2009-07-31 00:00:00.000"	65	"F"	"M"	"Y"	4	"4430-352"	"PORTO"	"V.N.GAIA"
"14046"	"SNC000006392933"	"2012-04-24 00:00:00.000"	65	"M"	""	"Y"	2	"4100-195"	"PORTO"	"PORTO"
"14047"	"SNC000006393008"	"2008-10-02 00:00:00.000"	64	"M"	""	"N"	0	"4350-202"	"PORTO"	"PORTO"
"14048"	"SNC000006393068"	"2008-12-06 00:00:00.000"	55	"M"	"S"	"Y"	4	"4470-133"	"PORTO"	"MAIA"
"14049"	"SNC000006394866"	"2009-05-20 00:00:00.000"	52	"M"	"S"	"Y"	1	"4300-031"	"PORTO"	"PORTO"
"14050"	"SNC000006406507"	"2011-06-17 00:00:00.000"	53	"M"	""	"N"	0	"4150-323"	"PORTO"	"PORTO"
"14051"	"SNC000006420849"	"2010-04-02 00:00:00.000"	55	"M"	"S"	"N"	0	"4465-114"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"14052"	"SNC000006422245"	"2010-12-10 00:00:00.000"	54	"F"	""	"N"	0	"3700-070"	"OUTROS"	"SÃO JOÃO DA MADEIRA"
"14053"	"SNC000006431707"	"2009-02-11 00:00:00.000"	58	"F"	"S"	"N"	0	"4435-285"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14054"	"SNC000006433301"	"2008-11-17 00:00:00.000"	61	"F"	"M"	"Y"	1	"4430-819"	"PORTO"	"AVINTES"
"14055"	"SNC000006434063"	"2009-02-11 00:00:00.000"	58	"F"	""	"N"	0	"4100-160"	"PORTO"	"PORTO"
"14056"	"SNC000006436061"	"2009-07-24 00:00:00.000"	56	"M"	""	"N"	0	"4400-281"	"PORTO"	"V.N.GAIA"
"14057"	"SNC000006437258"	"2011-10-07 00:00:00.000"	52	"F"	"S"	"N"	3	"4460-370"	"PORTO"	"SENHORA DA HORA"
"14058"	"SNC000006438389"	"2008-09-25 00:00:00.000"	56	"M"	"S"	"N"	0	"4510-442"	"PORTO"	"SÃO PEDRO DA COVA"
"14059"	"SNC000006442169"	"2008-10-31 00:00:00.000"	60	"F"	"S"	"N"	0	"4435-311"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14060"	"SNC000006451758"	"2009-01-08 00:00:00.000"	69	"M"	"S"	"N"	0	"5300-154"	"OUTROS"	"BRAGANÇA"
"14061"	"SNC000006462179"	"2009-04-23 00:00:00.000"	58	"F"	"M"	"N"	0	"4000-167"	"PORTO"	"PORTO"
"14062"	"SNC000006462586"	"2008-09-22 00:00:00.000"	56	"M"	"M"	"Y"	1	"4420"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14063"	"SNC000006463938"	"2011-08-17 00:00:00.000"	51	"F"	"S"	"N"	0	"4430-801"	"PORTO"	"BAGUIM DO MONTE"
"14064"	"SNC000006464041"	"2008-09-22 00:00:00.000"	59	"M"	""	"N"	3	"4435-769"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14065"	"SNC000006465557"	"2011-10-07 00:00:00.000"	50	"M"	"S"	"N"	0	"4250-546"	"PORTO"	"PORTO"
"14066"	"SNC000006474039"	"2009-05-25 00:00:00.000"	55	"M"	"M"	"Y"	1	"4430-642"	"PORTO"	"V.N.GAIA"
"14067"	"SNC000006476331"	"2008-09-25 00:00:00.000"	51	"M"	"M"	"Y"	1	"4445-598"	"PORTO"	"ERMESINDE"
"14068"	"SNC000006479200"	"2010-05-16 00:00:00.000"	50	"F"	"M"	"Y"	2	"4250-364"	"PORTO"	"PORTO"
"14069"	"SNC000006482231"	"2008-12-06 00:00:00.000"	53	"F"	"M"	"Y"	1	"4400-410"	"PORTO"	"V.N.GAIA"
"14070"	"SNC000006485382"	"2009-06-29 00:00:00.000"	61	"F"	"M"	"Y"	1	"4480-521"	"PORTO"	"TOUGUINHA"
"14071"	"SNC000006489711"	"2008-12-09 00:00:00.000"	50	"F"	""	"N"	0	"4250-242"	"PORTO"	"PORTO"
"14072"	"SNC000006490658"	"2009-07-31 00:00:00.000"	55	"F"	""	"N"	0	"4250-180"	"PORTO"	"PORTO"
"14073"	"SNC000006492760"	"2008-08-15 00:00:00.000"	56	"M"	"S"	"N"	0	"4420-103"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14074"	"SNC000006494952"	"2008-08-13 00:00:00.000"	53	"F"	"M"	"N"	1	"4435-104"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14075"	"SNC000006495398"	"2009-06-23 00:00:00.000"	51	"F"	""	"Y"	5	"4420-186"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14076"	"SNC000006497181"	"2010-04-02 00:00:00.000"	58	"F"	"S"	"Y"	1	"4000-542"	"PORTO"	"PORTO"
"14077"	"SNC000006500523"	"2008-08-13 00:00:00.000"	61	"F"	"M"	"Y"	1	"4250-364"	"PORTO"	"PORTO"
"14078"	"SNC000006500808"	"2011-08-17 00:00:00.000"	61	"F"	"S"	"Y"	3	"4250-342"	"PORTO"	"PORTO"
"14079"	"SNC000006501539"	"2009-07-31 00:00:00.000"	56	"M"	"S"	"N"	0	"4410-287"	"PORTO"	"CANELAS VNG"
"14080"	"SNC000006502159"	"2009-06-23 00:00:00.000"	52	"M"	""	"Y"	1	"4430-020"	"PORTO"	"V.N.GAIA"
"14081"	"SNC000006502438"	"2009-05-20 00:00:00.000"	57	"M"	"S"	"N"	0	"4515-122"	"PORTO"	"FOZ DO SOUSA"
"14082"	"SNC000006502477"	"2008-10-02 00:00:00.000"	53	"F"	""	"N"	0	"4515-052"	"PORTO"	"COVELO GDM"
"14083"	"SNC000006503350"	"2010-12-10 00:00:00.000"	53	"M"	"S"	"Y"	1	"4640-116"	"PORTO"	"BAIÃO"
"14084"	"SNC000006513626"	"2011-06-17 00:00:00.000"	51	"F"	"M"	"Y"	1	"4150-208"	"PORTO"	"PORTO"
"14085"	"SNC000006514178"	"2010-12-10 00:00:00.000"	50	"F"	"M"	"Y"	1	"4435-829"	"RIO TINTO - GONDOMAR"	"BAGUIM DO MONTE"
"14086"	"SNC000006519613"	"2009-05-25 00:00:00.000"	80	"F"	""	"Y"	1	"4250-030"	"PORTO"	"PORTO"
"14087"	"SNC000006525021"	"2010-09-14 00:00:00.000"	61	"M"	"S"	"N"	0	"4405-853"	"PORTO"	"V.N.GAIA"
"14088"	"SNC000006526224"	"2009-05-20 00:00:00.000"	51	"F"	"M"	"Y"	2	"4820-160"	"BRAGA"	"FAFE"
"14089"	"SNC000006526343"	"2009-04-23 00:00:00.000"	51	"F"	"M"	"N"	0	"4425-057"	"PORTO"	"MAIA"
"14090"	"SNC000006526755"	"2008-12-09 00:00:00.000"	58	"M"	"M"	"Y"	1	"4400-031"	"PORTO"	"V.N.GAIA"
"14091"	"SNC000006532930"	"2009-04-07 00:00:00.000"	46	"F"	"M"	"Y"	4	"4050-021"	"PORTO"	"PORTO"
"14092"	"SNC000006533757"	"2010-08-10 00:00:00.000"	51	"M"	"M"	"N"	1	"4050-609"	"PORTO"	"PORTO"
"14093"	"SNC000006538543"	"2008-10-02 00:00:00.000"	67	"M"	""	"N"	2	"4560-530"	"PORTO"	"PENAFIEL"
"14094"	"SNC000006546685"	"2010-12-10 00:00:00.000"	59	"M"	"S"	"N"	0	"4250-042"	"PORTO"	"PORTO"
"14095"	"SNC000006550631"	"2009-06-12 00:00:00.000"	50	"F"	"S"	"Y"	2	"4050-350"	"PORTO"	"PORTO"
"14096"	"SNC000006553459"	"2009-04-06 00:00:00.000"	50	"F"	""	"Y"	1	"4200-009"	"PORTO"	"PORTO"
"14097"	"SNC000006554597"	"2011-10-07 00:00:00.000"	53	"M"	""	"N"	0	"4350-262"	"PORTO"	"PORTO"
"14098"	"SNC000006554610"	"2011-11-09 00:00:00.000"	57	"M"	""	"Y"	1	"4350-030"	"PORTO"	"PORTO"
"14099"	"SNC000006554619"	"2008-10-31 00:00:00.000"	61	"M"	"M"	"N"	0	"4430-018"	"PORTO"	"V.N.GAIA"
"14100"	"SNC000006554815"	"2009-07-24 00:00:00.000"	56	"F"	"M"	"Y"	1	"4050-375"	"PORTO"	"PORTO"
"14101"	"SNC000006555842"	"2009-10-23 00:00:00.000"	54	"M"	"M"	"N"	0	"4470-066"	"PORTO"	"MAIA"
"14102"	"SNC000006555894"	"2010-05-16 00:00:00.000"	50	"M"	""	"N"	0	"4200-251"	"PORTO"	"PORTO"
"14103"	"SNC000006556598"	"2010-04-02 00:00:00.000"	82	"F"	"S"	"Y"	1	"4050-374"	"PORTO"	"PORTO"
"14104"	"SNC000006557321"	"2008-08-15 00:00:00.000"	50	"M"	"S"	"N"	0	"4000-198"	"PORTO"	"PORTO"
"14105"	"SNC000006558539"	"2009-05-20 00:00:00.000"	51	"F"	"M"	"N"	0	"4250-344"	"PORTO"	"PORTO"
"14106"	"SNC000006561415"	"2008-08-13 00:00:00.000"	51	"M"	"M"	"Y"	2	"4250-011"	"PORTO"	"PORTO"
"14107"	"SNC000006566010"	"2008-11-17 00:00:00.000"	52	"M"	"S"	"N"	0	"4435-048"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14108"	"SNC000006569922"	"2014-01-30 00:00:00.000"	52	"F"	"S"	"Y"	1	"4770-350"	"BRAGA"	"MOGEGE"
"14109"	"SNC000006573358"	"2008-09-25 00:00:00.000"	51	"F"	"M"	"N"	0	"3830-551"	"OUTROS"	"GAFANHA DA NAZARÉ"
"14110"	"SNC000006574031"	"2008-10-02 00:00:00.000"	51	"F"	""	"N"	0	"4445-321"	"PORTO"	"ERMESINDE"
"14111"	"SNC000006574735"	"2009-06-29 00:00:00.000"	50	"M"	"S"	"N"	0	"4200-085"	"PORTO"	"PORTO"
"14112"	"SNC000006575455"	"2009-05-20 00:00:00.000"	50	"F"	""	"Y"	1	"4420-504"	"RIO TINTO - GONDOMAR"	"VALBOM GDM"
"14113"	"SNC000006577350"	"2008-08-05 00:00:00.000"	50	"F"	"S"	"Y"	3	"4250-013"	"PORTO"	"PORTO"
"14114"	"SNC000006577384"	"2009-03-10 00:00:00.000"	53	"F"	"S"	"N"	0	"4400-105"	"PORTO"	"V.N.GAIA"
"14115"	"SNC000006578242"	"2008-12-09 00:00:00.000"	43	"M"	"M"	"Y"	3	"4250-478"	"PORTO"	"PORTO"
"14116"	"SNC000006579495"	"2009-07-24 00:00:00.000"	51	"M"	""	"N"	0	"4435-323"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14117"	"SNC000006579711"	"2008-08-04 00:00:00.000"	51	"M"	"S"	"N"	0	"4435-104"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14118"	"SNC000006582515"	"2009-03-12 00:00:00.000"	52	"F"	""	"N"	0	"4430-225"	"PORTO"	"V.N.GAIA"
"14119"	"SNC000006584379"	"2008-01-01 00:00:00.000"	50	"F"	"M"	"Y"	4	"4470"	"PORTO"	"Maia"
"14120"	"SNC000006588215"	"2010-05-16 00:00:00.000"	51	"F"	"S"	"N"	0	"4430-051"	"PORTO"	"V.N.GAIA"
"14121"	"SNC000006589774"	"2008-01-01 00:00:00.000"	46	"F"	""	"N"	0	"4250-533"	"PORTO"	"PORTO"
"14122"	"SNC000006590238"	"2009-07-31 00:00:00.000"	50	"F"	""	"N"	0	"4510-609"	"PORTO"	"FÂNZERES"
"14123"	"SNC000006590294"	"2010-03-11 00:00:00.000"	51	"M"	"M"	"Y"	2	"4400-485"	"PORTO"	"V.N.GAIA"
"14124"	"SNC000006591000"	"2009-05-20 00:00:00.000"	52	"M"	"M"	"Y"	2	"4200-230"	"PORTO"	"PORTO"
"14125"	"SNC000006591254"	"2008-08-13 00:00:00.000"	52	"F"	"S"	"N"	0	"4350-019"	"PORTO"	"PORTO"
"14126"	"SNC000006592884"	"2009-07-24 00:00:00.000"	57	"F"	""	"Y"	1	"4435-165"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14127"	"SNC000006593528"	"2009-04-24 00:00:00.000"	50	"F"	"M"	"Y"	1	"4440-633"	"PORTO"	"VALONGO"
"14128"	"SNC000006593916"	"2009-04-23 00:00:00.000"	51	"F"	"M"	"N"	1	"4510-121"	"PORTO"	"JOVIM"
"14129"	"SNC000006594676"	"2008-01-01 00:00:00.000"	55	"F"	"M"	"Y"	3	"4000-175"	"PORTO"	"Porto"
"14130"	"SNC000006596035"	"2008-08-04 00:00:00.000"	50	"M"	"M"	"Y"	5	"4430-410"	"PORTO"	"V.N.GAIA"
"14131"	"SNC000006596253"	"2009-02-11 00:00:00.000"	51	"F"	"M"	"Y"	1	"4200-374"	"PORTO"	"PORTO"
"14132"	"SNC000006599270"	"2009-02-11 00:00:00.000"	51	"F"	"S"	"Y"	1	"4460-230"	"PORTO"	"SENHORA DA HORA"
"14133"	"SNC000006600032"	"2008-10-09 00:00:00.000"	50	"F"	"M"	"Y"	2	"4415-283"	"PORTO"	"PEDROSO"
"14134"	"SNC000006600231"	"2009-04-06 00:00:00.000"	63	"M"	"S"	"N"	0	"4425-632"	"PORTO"	"MAIA"
"14135"	"SNC000006600637"	"2009-02-11 00:00:00.000"	59	"M"	"M"	"Y"	1	"4460-725"	"PORTO"	"CUSTÓIAS MTS"
"14136"	"SNC000006600701"	"2011-11-24 00:00:00.000"	65	"M"	"S"	"Y"	1	"4250-478"	"PORTO"	"PORTO"
"14137"	"SNC000006601942"	"2008-09-22 00:00:00.000"	51	"F"	""	"Y"	3	"4435-069"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14138"	"SNC000006605352"	"2009-04-24 00:00:00.000"	50	"M"	""	"N"	0	"4470-794"	"PORTO"	"MAIA"
"14139"	"SNC000006605712"	"2009-05-20 00:00:00.000"	52	"F"	"M"	"Y"	2	"4250-284"	"PORTO"	"PORTO"
"14140"	"SNC000006605881"	"2008-01-01 00:00:00.000"	51	"F"	"M"	"Y"	1	"4745-561"	"PORTO"	"SÃO ROMÃO DO CORONADO"
"14141"	"SNC000006606321"	"2009-03-12 00:00:00.000"	53	"M"	""	"Y"	1	"4560-410"	"PORTO"	"PAÇO DE SOUSA"
"14142"	"SNC000006606903"	"2009-07-31 00:00:00.000"	50	"M"	"S"	"Y"	1	"4465-347"	"PORTO"	"LEÇA DO BALIO"
"14143"	"SNC000006606994"	"2008-01-01 00:00:00.000"	53	"F"	""	"Y"	1	"4435-314"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14144"	"SNC000006613721"	"2009-06-23 00:00:00.000"	50	"F"	""	"Y"	1	"4300-399"	"PORTO"	"PORTO"
"14145"	"SNC000006614483"	"2008-12-06 00:00:00.000"	51	"M"	"M"	"N"	0	"4585-681"	"PORTO"	"SOBREIRA"
"14146"	"SNC000006615081"	"2008-11-17 00:00:00.000"	51	"M"	"M"	"N"	0	"4350-228"	"PORTO"	"PORTO"
"14147"	"SNC000006622104"	"2009-06-23 00:00:00.000"	50	"F"	""	"N"	0	"4430-099"	"PORTO"	"V.N.GAIA"
"14148"	"SNC000006623327"	"2009-06-23 00:00:00.000"	51	"F"	"M"	"Y"	5	"4420-046"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14149"	"SNC000006623741"	"2010-04-02 00:00:00.000"	61	"M"	""	"Y"	3	"4050-473"	"PORTO"	"PORTO"
"14150"	"SNC000006623813"	"2008-09-25 00:00:00.000"	51	"M"	"M"	"Y"	2	"4435-062"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14151"	"SNC000006623855"	"2008-09-25 00:00:00.000"	50	"M"	"S"	"N"	0	"4455-568"	"PORTO"	"PERAFITA"
"14152"	"SNC000006625624"	"2011-11-09 00:00:00.000"	56	"M"	"M"	"Y"	3	"4430-408"	"PORTO"	"V.N.GAIA"
"14153"	"SNC000006625781"	"2008-10-31 00:00:00.000"	52	"F"	""	"Y"	2	"4000-502"	"PORTO"	"PORTO"
"14154"	"SNC000006626835"	"2010-04-02 00:00:00.000"	50	"M"	"S"	"N"	0	"4420-155"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14155"	"SNC000006627301"	"2011-10-07 00:00:00.000"	51	"F"	""	"N"	0	"4460-435"	"PORTO"	"SENHORA DA HORA"
"14156"	"SNC000006627450"	"2008-01-01 00:00:00.000"	51	"F"	""	"N"	0	"4250-476"	"PORTO"	"PORTO"
"14157"	"SNC000006628801"	"2008-08-04 00:00:00.000"	58	"M"	""	"Y"	4	"4420-245"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"14158"	"SNC000006629376"	"2009-06-12 00:00:00.000"	51	"F"	"M"	"Y"	1	"4250-093"	"PORTO"	"PORTO"
"14159"	"SNC000006630528"	"2009-07-21 00:00:00.000"	53	"F"	""	"Y"	1	"4435-355"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14160"	"SNC000006633201"	"2011-08-17 00:00:00.000"	52	"M"	"S"	"N"	0	"4460-331"	"PORTO"	"SENHORA DA HORA"
"14161"	"SNC000006633887"	"2010-04-02 00:00:00.000"	50	"M"	""	"Y"	3	"4200-498"	"PORTO"	"PORTO"
"14162"	"SNC000006634279"	"2010-08-10 00:00:00.000"	52	"M"	"S"	"N"	0	"4300"	"PORTO"	"PORTO"
"14163"	"SNC000006634791"	"2008-10-02 00:00:00.000"	60	"F"	"M"	"N"	0	"4435-139"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14164"	"SNC000006634953"	"2010-03-11 00:00:00.000"	51	"F"	"M"	"N"	0	"4350-277"	"PORTO"	"PORTO"
"14165"	"SNC000006635600"	"2008-08-15 00:00:00.000"	51	"M"	"S"	"N"	0	"4425-116"	"PORTO"	"MAIA"
"14166"	"SNC000006635692"	"2012-06-08 00:00:00.000"	50	"F"	"M"	"N"	0	"4465-618"	"PORTO"	"LEÇA DO BALIO"
"14167"	"SNC000006636081"	"2010-03-11 00:00:00.000"	50	"F"	"S"	"Y"	1	"4150-384"	"PORTO"	"PORTO"
"14168"	"SNC000006637185"	"2011-03-09 00:00:00.000"	51	"M"	""	"N"	0	"4460-270"	"PORTO"	"SENHORA DA HORA"
"14169"	"SNC000006641448"	"2008-08-13 00:00:00.000"	50	"M"	"M"	"Y"	1	"5300-440"	"OUTROS"	"BRAGANÇA"
"14170"	"SNC000006641523"	"2008-01-01 00:00:00.000"	59	"M"	""	"N"	0	"4200-220"	"PORTO"	"PORTO"
"14171"	"SNC000006644574"	"2009-05-20 00:00:00.000"	52	"M"	""	"Y"	5	"4200-347"	"PORTO"	"PORTO"
"14172"	"SNC000006644759"	"2010-12-10 00:00:00.000"	53	"M"	"M"	"N"	0	"4300-069"	"PORTO"	"PORTO"
"14173"	"SNC000006646988"	"2009-11-20 00:00:00.000"	51	"M"	"S"	"Y"	1	"4430-103"	"PORTO"	"V.N.GAIA"
"14174"	"SNC000006653037"	"2009-01-08 00:00:00.000"	51	"F"	""	"Y"	2	"4425-624"	"PORTO"	"MAIA"
"14175"	"SNC000006654935"	"2008-08-15 00:00:00.000"	65	"M"	"S"	"N"	0	"4250-011"	"PORTO"	"PORTO"
"14176"	"SNC000006654975"	"2011-10-07 00:00:00.000"	59	"F"	""	"Y"	4	"4400-368"	"PORTO"	"V.N.GAIA"
"14177"	"SNC000006655219"	"2009-12-14 00:00:00.000"	59	"M"	""	"Y"	2	"4430-086"	"PORTO"	"V.N.GAIA"
"14178"	"SNC000006661283"	"2009-07-31 00:00:00.000"	54	"F"	""	"N"	0	"4400-271"	"PORTO"	"V.N.GAIA"
"14179"	"SNC000006661307"	"2010-05-16 00:00:00.000"	61	"M"	""	"N"	0	"4430-499"	"PORTO"	"V.N.GAIA"
"14180"	"SNC000006662803"	"2009-05-25 00:00:00.000"	62	"F"	""	"Y"	1	"4465-605"	"PORTO"	"LEÇA DO BALIO"
"14181"	"SNC000006670194"	"2011-08-17 00:00:00.000"	50	"F"	"S"	"N"	0	"4425-436"	"PORTO"	"MAIA"
"14182"	"SNC000006671735"	"2009-05-04 00:00:00.000"	60	"M"	"M"	"Y"	1	"4200-002"	"PORTO"	"PORTO"
"14183"	"SNC000006673138"	"2008-08-15 00:00:00.000"	62	"M"	"M"	"Y"	1	"4435-241"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14184"	"SNC000006674386"	"2008-01-01 00:00:00.000"	55	"M"	""	"N"	0	"4425-097"	"PORTO"	"MAIA"
"14185"	"SNC000006675663"	"2009-06-12 00:00:00.000"	54	"M"	""	"N"	0	"4250-206"	"PORTO"	"PORTO"
"14186"	"SNC000006682886"	"2009-02-11 00:00:00.000"	50	"F"	"M"	"Y"	1	"4050-446"	"PORTO"	"PORTO"
"14187"	"SNC000006683738"	"2009-07-21 00:00:00.000"	45	"M"	"M"	"Y"	1	"4435-200"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14188"	"SNC000006688165"	"2009-12-14 00:00:00.000"	56	"F"	""	"N"	0	"4585-897"	"PORTO"	"RECAREI"
"14189"	"SNC000006689270"	"2009-07-24 00:00:00.000"	55	"F"	"M"	"N"	0	"4445-578"	"PORTO"	"ERMESINDE"
"14190"	"SNC000006697686"	"2008-08-13 00:00:00.000"	63	"F"	"M"	"Y"	2	"4250-266"	"PORTO"	"PORTO"
"14191"	"SNC000006698392"	"2009-05-04 00:00:00.000"	53	"F"	""	"Y"	1	"4050-037"	"PORTO"	"PORTO"
"14192"	"SNC000006699859"	"2012-11-09 00:00:00.000"	68	"M"	"S"	"Y"	1	"4445-543"	"PORTO"	"ERMESINDE"
"14193"	"SNC000006709455"	"2008-10-09 00:00:00.000"	52	"M"	""	"N"	4	"4300-181"	"PORTO"	"PORTO"
"14194"	"SNC000006714399"	"2008-08-04 00:00:00.000"	81	"M"	"S"	"N"	0	"4460-310"	"PORTO"	"SENHORA DA HORA"
"14195"	"SNC000006716951"	"2009-06-23 00:00:00.000"	65	"M"	"S"	"Y"	1	"4445-441"	"PORTO"	"ERMESINDE"
"14196"	"SNC000006720112"	"2009-07-21 00:00:00.000"	61	"M"	"M"	"N"	0	"4200-296"	"PORTO"	"PORTO"
"14197"	"SNC000006724680"	"2009-06-29 00:00:00.000"	57	"M"	"M"	"Y"	1	"4435-056"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"14198"	"SNC000006730453"	"2009-06-12 00:00:00.000"	63	"F"	"M"	"Y"	3	"4430-267"	"PORTO"	"V.N.GAIA"
"14199"	"SNC000006736014"	"2009-06-12 00:00:00.000"	60	"F"	"M"	"N"	0	"4445-397"	"PORTO"	"ERMESINDE"
"14200"	"SNC000006736902"	"2009-07-31 00:00:00.000"	77	"M"	"M"	"Y"	4	"4500-201"	"OUTROS"	"ESPINHO"
"14201"	"SNC000006743473"	"2009-03-10 00:00:00.000"	57	"F"	"M"	"Y"	2	"4000-236"	"PORTO"	"PORTO"
"14202"	"SNC000006744669"	"2009-05-20 00:00:00.000"	54	"M"	""	"N"	0	"4350-007"	"PORTO"	"PORTO"
"14203"	"SNC000006749919"	"2009-02-11 00:00:00.000"	53	"F"	"M"	"Y"	1	"4250-282"	"PORTO"	"PORTO"
"14204"	"SNC000006754514"	"2008-09-25 00:00:00.000"	63	"M"	""	"N"	0	"4425-118"	"PORTO"	"MAIA"
"14205"	"SNC000006764458"	"2009-05-04 00:00:00.000"	55	"F"	"S"	"Y"	2	"4000-009"	"PORTO"	"PORTO"
"14206"	"SNC000006768378"	"2009-05-04 00:00:00.000"	60	"F"	"S"	"Y"	1	"4050-280"	"PORTO"	"PORTO"
"14207"	"SNC000006771441"	"2009-04-07 00:00:00.000"	61	"F"	"S"	"Y"	2	"4000-190"	"PORTO"	"PORTO"
"14208"	"SNC000006771840"	"2009-04-23 00:00:00.000"	58	"M"	"M"	"Y"	1	"4300-067"	"PORTO"	"PORTO"
"14209"	"SNC000006780930"	"2009-01-08 00:00:00.000"	59	"M"	"S"	"Y"	2	"4420-471"	"RIO TINTO - GONDOMAR"	"VALBOM GDM"
"14210"	"SNC000006781335"	"2011-10-07 00:00:00.000"	81	"F"	""	"N"	0	"4250-205"	"PORTO"	"PORTO"
"14211"	"SNC000006781355"	"2010-12-10 00:00:00.000"	56	"M"	"M"	"N"	0	"4460-663"	"PORTO"	"CUSTÓIAS MTS"
"14212"	"SNC000006782228"	"2009-03-10 00:00:00.000"	62	"F"	"S"	"Y"	4	"4510-664"	"PORTO"	"FÂNZERES"
"14213"	"SNC000006787145"	"2009-11-20 00:00:00.000"	55	"F"	""	"Y"	1	"4465-353"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"14214"	"SNC000006793838"	"2010-12-10 00:00:00.000"	59	"M"	""	"N"	0	"4400-603"	"PORTO"	"V.N.GAIA"
